egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083,CLEAR,DOVE,HAZELINE,LIFEBUOY,LUX,LYNX,POND'S,REXONA,VASELINE,ZHONGHUA,性别女,性别男,性别通用,吸烟人群,成人,所有人群,普通人群,儿童,孕妇,奶香型,无香型,水果香型,清香型,花香型
613541,814.857143,0,368,371,432,426,452,LYNX/凌仕,19.9,0,0,0,0,0,0,0,5878,25,106656,449,357,0,0,1,0B415D3B6D7DF9D52F9C2F4E1C17E533,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 契合(金桔清新)250ml,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""613541"",""商品毛重"":""300.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,28:37.4,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,613541,3,3,3,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""300.00g""",334,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,2,0,9,2,31,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
829018,616.678571,7885,398,378,385,342,483,LYNX/凌仕,19.9,FALSE,0,116,133,143,165,226,5878,25,106656,449,357,0,1,1,B6D46D655067CA35F25A32E90C74CBB6,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 诱因(巧克力诱惑)250ml,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""829018"",""商品毛重"":""300.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,33:51.2,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,829018,3,3,3,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""300.00g""",334,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,2,0,9,2,31,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
833225,1267.678571,7885,276,281,252,294,384,LYNX/凌仕,19.9,FALSE,0,200,226,248,278,384,5878,25,106656,449,357,0,1,1,7F4787322305CE2FFB0255BCD7AE1389,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 冰击（深海薄荷）250ml（新旧包装随机发放）,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""833225"",""商品毛重"":""300.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,39:11.6,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,833225,3,3,3,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""300.00g""",334,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,2,0,9,2,31,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
833230,1387.25,130534,149,145,169,304,137,LYNX/凌仕,29.9,FALSE,0,50,50,50,59,65,5878,25,106656,449,357,0,1,1,5048FDFCEB6C217C5A46E58D50DD1674,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 冰击（深海薄荷）400ml（新老包装随机发放）,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""833230"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,32:09.5,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,833230,3,3,3,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,2,0,9,9,31,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
833234,3421.071429,45445,64,60,66,84,54,LYNX/凌仕,38.9,FALSE,0,191,194,194,236,305,5878,25,106656,449,357,0,1,0,39525D4D4B5B941E1E8352C2E1540C6F,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 冰击（深海薄荷）600ml（新老包装随机发放）,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""833234"",""商品毛重"":""0.68kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,34:26.2,null,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,833234,3,3,3,1,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""0.68kg""",4,"""功效"":""补水/保湿，爽肤""",151,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,0,0,9,2,5,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
833234,3421.071429,45445,64,60,66,84,54,LYNX/凌仕,38.9,FALSE,0,191,194,194,236,305,5878,25,106656,449,357,0,1,0,39525D4D4B5B941E1E8352C2E1540C6F,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 冰击（深海薄荷）600ml（新老包装随机发放）,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""833234"",""商品毛重"":""0.68kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,34:26.2,null,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,多芬,DOVE,833234,6,10,5,11,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""0.68kg""",4,"""功效"":""补水/保湿，爽肤""",151,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,0,0,9,2,5,54,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
833249,9237.285715,45445,35,42,38,62,38,LYNX/凌仕,38.9,FALSE,0,456,460,460,590,708,5878,25,106656,449,357,0,1,1,D7FDEF7E87A7B30ACDAF6454CDE1E6A7,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 契合(金桔清新)600ml,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""833249"",""商品毛重"":""0.7kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,34:12.3,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,833249,3,3,3,1,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""0.7kg""",93,"""功效"":""补水/保湿，爽肤""",151,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,0,0,9,4,5,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1360439,1297.5,130531,179,190,197,178,183,LYNX/凌仕,29.9,FALSE,0,46,46,46,54,70,5878,25,106656,449,357,0,1,1,E7DEF983A660D80187DC93D583BFE38B,30010303,"131,613,831,401",【京东超市】凌仕(LYNX)男士醒体沐浴露 续锐400ml,"{""商品名称"":""凌仕沐浴露"",""商品编号"":""1360439"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,21:42.2,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,凌仕沐浴露,15,3,3,3,1,凌仕,LYNX,1360439,3,3,3,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴露""",15,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,2,0,9,9,31,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1117220,596.75,12227,482,233,138,90,168,LYNX/凌仕,38,FALSE,0,0,0,0,0,0,5878,25,106656,449,357,1,1,0,20430B1B4175292E85500CEB84B0A04B,30010303,"131,613,831,401",【京东超市】凌仕（LYNX/AXE）男士醒体沐浴露 冰击(深海薄荷)400ml+力士精油香氛沐浴乳幽莲魅肤350ml,"{""商品名称"":""凌仕沐浴套装"",""商品编号"":""1117220"",""商品毛重"":""0.87kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""凌仕（LYNX）""}",1,20:06.3,null,2016/8/31,沐浴乳 露,0,1766,0,11936,215,76,97,0,凌仕沐浴套装,1,0,0,0,0,凌仕,LYNX,1117220,3,3,3,1,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""凌仕沐浴套装""",1,"""商品毛重"":""0.87kg""",8,"""功效"":""补水/保湿，爽肤""",151,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""男""",1231,0,0,0,1,5,54,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1148578,288.964286,3965,291,322,420,628,271,LIFEBUOY/卫宝,54.4,FALSE,0,73,77,83,95,116,5878,23,106656,449,357,0,1,1,9A340D4B18563594202FCCEFD78DC092,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 冰凉畅爽1L(薄荷清洁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148578"",""商品毛重"":""1.14kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,23:18.4,满减:满199.00减100.00,2016/8/31,沐浴乳 露,TRUE,2094,0,3829,77,59,97,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148578,0,0,1,0,"""净含量"":""1L及以上""",845,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""1.14kg""",32,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,0,0,1,10,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148579,140.607143,1730,1232,1170,1356,1150,1215,LIFEBUOY/卫宝,15.9,FALSE,0,21,24,25,26,38,5878,23,106656,449,357,1,1,1,C43D355AD3E7842DE88DBEE25F846E2D,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 冰凉畅爽200ml(薄荷清洁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148579"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,16:54.1,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2094,0,1693,25,12,98,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148579,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""240.00g""",29,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,2,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148580,50.928571,2781,1322,1563,1283,1216,865,LIFEBUOY/卫宝,26.9,FALSE,0,18,18,19,22,30,5878,23,106656,449,357,0,1,1,83E42C3BD89566DE785505F76CB39582,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 冰凉畅爽400ml(薄荷清洁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148580"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:05.9,满减:满199.00减100.00,2016/8/31,沐浴乳 露,FALSE,2094,0,2720,42,19,97,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148580,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,9,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148586,94.107143,1918,762,705,877,793,626,LIFEBUOY/卫宝,43.4,FALSE,0,34,35,35,40,63,5878,23,106656,449,357,0,1,1,18A7324C82814155F1A708A45BADCC45,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 冰凉畅爽720ml(薄荷清洁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148586"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,17:53.6,满减:满199.00减100.00,2016/8/31,沐浴乳 露,TRUE,2094,0,1858,35,25,97,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148586,0,0,1,0,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""0.83kg""",36,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,0,0,1,10,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148589,170.5,5610,461,528,671,657,286,LIFEBUOY/卫宝,54.4,FALSE,0,45,45,46,54,78,5878,23,106656,449,357,1,1,1,1E8257078B407233EC94B2536FEAC0CD,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 柠柚沁爽1L(青柠+香柚),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148589"",""商品毛重"":""1.15kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:28.0,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2094,0,5439,95,76,97,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148589,0,0,1,0,"""净含量"":""1L及以上""",845,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""1.15kg""",17,"""功效"":""补水/保湿，爽肤""",151,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,0,0,1,3,5,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148603,163.857143,3157,735,870,981,641,872,LIFEBUOY/卫宝,26.9,FALSE,0,38,40,41,45,58,5878,23,106656,449,357,1,1,1,59818AE0A6AF1078E8BAF7C474679BFD,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 十效多护400ml(10倍健康保护),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148603"",""商品毛重"":""470.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,18:20.5,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2094,0,3090,45,22,98,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148603,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""470.00g""",13,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,3,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148585,129.535714,0,1279,1362,1413,1354,1243,LIFEBUOY/卫宝,15.9,0,0,14,14,17,19,29,5878,23,106656,449,357,0,0,1,E9124A110F576E84B241BD916CBB9931,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 柠柚沁爽200ml(青柠+香柚),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148585"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:37.3,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148585,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""240.00g""",29,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,2,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148590,117.357143,9878,1096,1199,1281,857,867,LIFEBUOY/卫宝,26.9,FALSE,0,20,22,24,27,37,5878,23,106656,449,357,0,1,1,BEA710AE0B0A0A1E1EEBD02F78434E01,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 柠柚沁爽400ml(青柠+香柚),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148590"",""商品毛重"":""470.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,23:52.2,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148590,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""470.00g""",13,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,3,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148591,198.964286,1292,533,550,512,645,716,LIFEBUOY/卫宝,43.4,FALSE,0,25,28,29,36,49,5878,23,106656,449,357,0,1,1,8F24F22959E745A5F51ACDEB466A2575,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 柠柚沁爽720ml(青柠+香柚),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148591"",""商品毛重"":""0.84kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:26.5,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148591,0,0,1,0,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""0.84kg""",26,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,0,0,1,3,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148595,171.285714,2874,494,589,732,787,557,LIFEBUOY/卫宝,54.4,FALSE,0,28,29,32,35,43,5878,23,106656,449,357,0,1,1,7BC9C813D70F9DAC24E47222C277D1D0,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 乳润呵护1L(滋润乳霜+杏仁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148595"",""商品毛重"":""1.14kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:37.0,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148595,0,0,1,0,"""净含量"":""1L及以上""",845,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""1.14kg""",32,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,0,0,1,10,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148597,99.535714,982,1360,1454,1810,1688,1459,LIFEBUOY/卫宝,15.9,FALSE,0,9,9,11,13,15,5878,23,106656,449,357,0,1,1,45B581D0E9ADDE9372CCFD33822E64C9,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 乳润呵护200ml(滋润乳霜+杏仁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148597"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,22:36.5,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148597,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""240.00g""",29,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,2,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1148598,90.357143,9878,1132,1220,1522,1541,1303,LIFEBUOY/卫宝,26.9,FALSE,0,12,13,13,14,19,5878,23,106656,449,357,0,1,1,C710DBD62F52175E4E9EB5BB88777E1F,30010303,"131,613,831,401",【京东超市】卫宝(Lifebuoy)先进健肤沐浴露 乳润呵护400ml(滋润乳霜+杏仁),"{""商品名称"":""卫宝沐浴露"",""商品编号"":""1148598"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，抑菌"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人，儿童"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1,21:48.6,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,卫宝沐浴露,21,0,0,1,0,卫宝,LIFEBUOY,1148598,0,0,1,0,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""卫宝沐浴露""",21,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿，抑菌""",25,"""商品产地"":""合肥""",151,"""适用人群"":""成人，儿童""",56,"""性别"":""通用""",4874,2,0,1,9,1,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
